,index2000,Player,Tm_2000,Pos,Age_2000,G_2000,GS_2000,Tgt_2000,Rec_2000,PassingYds_2000,PassingTD_2000,PassingAtt_2000,RushingYds_2000,RusingTD_2000,RushingAtt_2000,RecevingYds_2000,RecevingTD_2000,FantasyPoints_2000,Int_2000,Fumbeles_2000,FumblesLost_2000,Index_2001,Tm_2001,Age_2001,G_2001,GS_2001,Tgt_2001,Rec_2001,Passingyds_2001,PassingTD_2001,PassingAtt_2001,RushingYds_2001,RushingTD_2001,RushingAtt_2001,ReceivingYds_2001,ReceivingTD_2001,FantasyPoints_2001,Int_2001,Fumbles_2001,FumblesLost_2001,Index_2002,Tm_2002,Age_2002,G_2002,GS_2002,Tgt_2002,Rec_2002,PassingYds_2002,PassingTD_2002,PassingAtt_2002,Rushingyds_2002,RushingTD_2002,RushingAtt_2002,ReceivingYds_2002,ReceivingTD_2002,FantasyPoints_2002,Int_2002,Fumbles_2002,FumblesLost_2002,index2003,Tm_2003,Age_2003,G_2003,GS_2003,Tgt_2003,Rec_2003,PassingYds_2003,PassingTD_2003,PassingAtt_2003,RushingYds_2003,RusingTD_2003,RushingAtt_2003,RecevingYds_2003,RecevingTD_2003,FantasyPoints_2003,Int_2003,Fumbeles_2003,FumblesLost_2003,Index_2004,Tm_2004,Age_2004,G_2004,GS_2004,Tgt_2004,Rec_2004,Passingyds_2004,PassingTD_2004,PassingAtt_2004,RushingYds_2004,RushingTD_2004,RushingAtt_2004,ReceivingYds_2004,ReceivingTD_2004,FantasyPoints_2004,Int_2004,Fumbles_2004,FumblesLost_2004,Index_2005,Tm_2005,Age_2005,G_2005,GS_2005,Tgt_2005,Rec_2005,PassingYds_2005,PassingTD_2005,PassingAtt_2005,Rushingyds_2005,RushingTD_2005,RushingAtt_2005,ReceivingYds_2005,ReceivingTD_2005,FantasyPoints_2005,Int_2005,Fumbles_2005,FumblesLost_2005
171,168.0,Jermaine Fazande,SDG,RB,25.0,13.0,7.0,18.0,16.0,0.0,0.0,0.0,368.0,2.0,119.0,104.0,0.0,73.19999999999997,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,169.0,Dorsey Levens,GNB,RB,30.0,5.0,5.0,21.0,16.0,0.0,0.0,0.0,224.0,3.0,77.0,146.0,0.0,71.0,0.0,0.0,0.0,214.0,GNB,31.0,15.0,1.0,35.0,24.0,0.0,0.0,0.0,165.0,0.0,44.0,159.0,1.0,62.4,0.0,0.0,0.0,166.0,PHI,32.0,16.0,0.0,28.0,19.0,0.0,0.0,2.0,411.0,1.0,75.0,124.0,1.0,82.5,0.0,1.0,1.0,229.0,NYG,33.0,11.0,0.0,7.0,5.0,0.0,0.0,0.0,197.0,3.0,68.0,39.0,0.0,46.6,0.0,0.0,0.0,141.0,PHI,34.0,15.0,5.0,14.0,9.0,0.0,0.0,0.0,410.0,4.0,94.0,92.0,0.0,83.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
173,170.0,Justin Watson,STL,RB,25.0,14.0,2.0,11.0,10.0,0.0,0.0,0.0,249.0,4.0,54.0,56.0,0.0,64.5,0.0,0.0,0.0,529.0,STL,26.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,171.0,Kevin Lockett,KAN,WR,26.0,16.0,2.0,56.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,2.0,87.2,0.0,3.0,0.0,222.0,WAS,27.0,16.0,0.0,41.0,22.0,31.0,1.0,1.0,0.0,0.0,0.0,293.0,0.0,54.540000000000006,0.0,1.0,1.0,205.0,2TM,28.0,13.0,4.0,42.0,16.0,14.0,1.0,1.0,0.0,0.0,0.0,205.0,4.0,63.06,0.0,1.0,1.0,386.0,NYJ,29.0,3.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,12.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,172.0,Chris Sanders,TEN,WR,28.0,16.0,14.0,61.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,536.0,0.0,86.6,0.0,1.0,0.0,381.0,TEN,29.0,4.0,0.0,18.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,12.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,173.0,Wesley Walls,CAR,TE,34.0,8.0,8.0,49.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,2.0,85.2,0.0,0.0,0.0,142.0,CAR,35.0,14.0,14.0,73.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,5.0,118.2,0.0,0.0,0.0,206.0,CAR,36.0,15.0,14.0,36.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,4.0,67.1,0.0,0.0,0.0,272.0,GNB,37.0,14.0,1.0,33.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,1.0,48.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,174.0,Kimble Anders,KAN,RB,34.0,15.0,7.0,19.0,15.0,0.0,0.0,0.0,331.0,2.0,76.0,76.0,0.0,67.7,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,175.0,Desmond Clark,DEN,TE,23.0,16.0,2.0,38.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,3.0,78.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,405.0,MIA,25.0,11.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,6.2,0.0,0.0,0.0,188.0,CHI,26.0,15.0,15.0,71.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,2.0,95.3,0.0,2.0,2.0,250.0,CHI,27.0,15.0,13.0,49.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,1.0,56.2,0.0,1.0,1.0,244.0,CHI,28.0,16.0,16.0,49.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,2.0,58.9,0.0,0.0,0.0
179,176.0,Andrew Glover,NOR,TE,33.0,16.0,14.0,40.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,4.0,73.1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,177.0,Richard Huntley,PIT,RB,28.0,13.0,0.0,19.0,10.0,0.0,0.0,0.0,215.0,3.0,46.0,91.0,0.0,56.6,0.0,1.0,1.0,118.0,CAR,29.0,14.0,9.0,32.0,21.0,0.0,0.0,1.0,665.0,2.0,165.0,101.0,1.0,111.6,0.0,3.0,2.0,509.0,DET,30.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,178.0,Rocket Ismail,DAL,WR,31.0,9.0,9.0,43.0,25.0,0.0,0.0,0.0,73.0,0.0,8.0,350.0,1.0,71.3,0.0,1.0,1.0,115.0,DAL,32.0,14.0,13.0,93.0,53.0,0.0,0.0,0.0,31.0,0.0,8.0,834.0,2.0,151.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,179.0,David Sloan,DET,TE,28.0,15.0,10.0,60.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,379.0,2.0,81.9,0.0,0.0,0.0,62.0,DET,29.0,15.0,15.0,69.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,409.0,7.0,119.9,0.0,0.0,0.0,344.0,NOR,30.0,16.0,14.0,25.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,24.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,180.0,James Jett,OAK,WR,30.0,16.0,13.0,39.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0,2.0,67.6,0.0,0.0,0.0,433.0,OAK,31.0,11.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,3.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,181.0,Stanley Pritchett,PHI,RB,27.0,16.0,2.0,30.0,25.0,0.0,0.0,0.0,225.0,1.0,58.0,193.0,0.0,70.8,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.0,CHI,30.0,16.0,11.0,27.0,18.0,0.0,0.0,0.0,93.0,2.0,21.0,83.0,0.0,47.6,0.0,0.0,0.0,394.0,ATL,31.0,14.0,2.0,4.0,2.0,0.0,0.0,0.0,18.0,0.0,6.0,5.0,1.0,10.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
185,182.0,Shaun Alexander,SEA,RB,23.0,16.0,1.0,11.0,5.0,0.0,0.0,0.0,313.0,2.0,64.0,41.0,0.0,48.4,0.0,2.0,2.0,3.0,SEA,24.0,16.0,12.0,59.0,44.0,0.0,0.0,0.0,1318.0,14.0,309.0,343.0,2.0,298.1,0.0,4.0,4.0,4.0,SEA,25.0,16.0,16.0,78.0,59.0,0.0,0.0,0.0,1175.0,16.0,295.0,460.0,2.0,328.5,0.0,3.0,1.0,7.0,SEA,26.0,16.0,15.0,59.0,42.0,0.0,0.0,0.0,1435.0,14.0,326.0,295.0,2.0,305.0,0.0,4.0,3.0,0.0,SEA,27.0,16.0,16.0,38.0,23.0,0.0,0.0,0.0,1696.0,16.0,353.0,170.0,4.0,323.6,0.0,5.0,3.0,0.0,SEA,28.0,16.0,16.0,29.0,15.0,0.0,0.0,0.0,1880.0,27.0,370.0,78.0,1.0,376.8,0.0,5.0,1.0
186,183.0,Reidel Anthony,TAM,WR,24.0,16.0,1.0,33.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,4.0,62.2,0.0,0.0,0.0,297.0,TAM,25.0,13.0,4.0,34.0,13.0,0.0,0.0,0.0,22.0,0.0,3.0,162.0,0.0,31.4,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,184.0,Laveranues Coles,NYJ,WR,23.0,13.0,3.0,42.0,22.0,0.0,0.0,0.0,15.0,0.0,2.0,370.0,1.0,66.5,0.0,0.0,0.0,58.0,NYJ,24.0,16.0,16.0,102.0,59.0,0.0,0.0,0.0,108.0,0.0,10.0,868.0,7.0,198.6,0.0,1.0,0.0,37.0,NYJ,25.0,16.0,16.0,134.0,89.0,0.0,0.0,0.0,39.0,0.0,6.0,1264.0,5.0,249.3,0.0,1.0,0.0,27.0,WAS,26.0,16.0,16.0,159.0,82.0,0.0,0.0,0.0,39.0,0.0,10.0,1204.0,6.0,242.3,0.0,0.0,0.0,116.0,WAS,27.0,16.0,16.0,168.0,90.0,0.0,0.0,0.0,-3.0,0.0,3.0,950.0,1.0,188.7,0.0,1.0,1.0,97.0,NYJ,28.0,16.0,16.0,132.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,845.0,5.0,187.5,0.0,1.0,0.0
188,185.0,Itula Mili,SEA,TE,27.0,16.0,6.0,47.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,3.0,74.8,0.0,1.0,0.0,280.0,SEA,28.0,16.0,5.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,2.0,29.8,0.0,0.0,0.0,172.0,SEA,29.0,16.0,12.0,64.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,2.0,105.8,0.0,1.0,0.0,57.0,SEA,30.0,16.0,12.0,62.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,492.0,4.0,119.2,0.0,0.0,0.0,265.0,SEA,31.0,15.0,4.0,36.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,1.0,53.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
189,186.0,Scott Mitchell,CIN,QB,32.0,8.0,5.0,0.0,0.0,966.0,3.0,187.0,61.0,1.0,10.0,0.0,0.0,42.74,8.0,4.0,2.0,540.0,CIN,33.0,1.0,0.0,0.0,0.0,38.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,-4.48,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,187.0,Dave Moore,TAM,TE,31.0,16.0,16.0,54.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,3.0,75.8,0.0,0.0,0.0,177.0,TAM,32.0,16.0,16.0,53.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,4.0,87.5,0.0,0.0,0.0,280.0,BUF,33.0,14.0,5.0,24.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,2.0,42.1,0.0,0.0,0.0,298.0,BUF,34.0,15.0,6.0,18.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,2.0,27.2,0.0,1.0,0.0,478.0,TAM,35.0,15.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,4.7,0.0,0.0,0.0,495.0,TAM,36.0,16.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.5,0.0,0.0,0.0
191,188.0,Travis Taylor,BAL,WR,22.0,9.0,8.0,54.0,28.0,0.0,0.0,0.0,11.0,0.0,2.0,276.0,3.0,72.69999999999997,0.0,1.0,1.0,138.0,BAL,23.0,16.0,13.0,90.0,42.0,0.0,0.0,0.0,46.0,0.0,5.0,560.0,3.0,120.6,0.0,0.0,0.0,62.0,BAL,24.0,16.0,15.0,118.0,61.0,0.0,0.0,0.0,105.0,0.0,11.0,869.0,6.0,194.4,0.0,0.0,0.0,125.0,BAL,25.0,16.0,16.0,90.0,39.0,0.0,0.0,0.0,62.0,0.0,11.0,632.0,3.0,126.4,0.0,0.0,0.0,230.0,BAL,26.0,10.0,9.0,80.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,421.0,0.0,74.1,0.0,1.0,1.0,134.0,MIN,27.0,16.0,13.0,90.0,50.0,0.0,0.0,0.0,3.0,0.0,2.0,604.0,4.0,134.70000000000002,0.0,1.0,0.0
192,189.0,Greg Clark,SFO,TE,28.0,15.0,15.0,51.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,2.0,84.2,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,190.0,Brad Hoover,CAR,RB,24.0,16.0,4.0,19.0,15.0,0.0,0.0,0.0,290.0,1.0,89.0,112.0,0.0,59.2,0.0,1.0,1.0,260.0,CAR,25.0,16.0,7.0,47.0,26.0,0.0,0.0,0.0,71.0,0.0,17.0,185.0,0.0,49.6,0.0,1.0,1.0,217.0,CAR,26.0,16.0,10.0,30.0,17.0,0.0,0.0,0.0,129.0,0.0,31.0,187.0,2.0,58.6,0.0,1.0,1.0,327.0,CAR,27.0,16.0,9.0,20.0,12.0,0.0,0.0,0.0,21.0,0.0,6.0,72.0,1.0,27.3,0.0,1.0,0.0,195.0,CAR,28.0,14.0,9.0,32.0,21.0,0.0,0.0,0.0,246.0,0.0,68.0,161.0,2.0,73.7,0.0,0.0,0.0,358.0,CAR,29.0,15.0,15.0,21.0,14.0,0.0,0.0,0.0,22.0,0.0,10.0,87.0,0.0,24.9,0.0,0.0,0.0
194,191.0,Reggie Kelly,ATL,TE,23.0,16.0,16.0,50.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,2.0,75.0,0.0,1.0,1.0,319.0,ATL,24.0,14.0,13.0,29.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,30.2,0.0,0.0,0.0,325.0,ATL,25.0,16.0,16.0,20.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,30.2,0.0,0.0,0.0,338.0,CIN,26.0,12.0,11.0,21.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,1.0,27.1,0.0,0.0,0.0,382.0,CIN,27.0,16.0,15.0,21.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,23.5,0.0,0.0,0.0,331.0,CIN,28.0,15.0,14.0,18.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,1.0,30.0,0.0,1.0,0.0
195,192.0,Brian Mitchell,PHI,RB,32.0,16.0,1.0,21.0,13.0,21.0,0.0,4.0,187.0,2.0,25.0,89.0,1.0,57.44,0.0,3.0,1.0,328.0,PHI,33.0,16.0,0.0,8.0,6.0,0.0,0.0,0.0,9.0,0.0,7.0,122.0,0.0,17.099999999999998,0.0,3.0,1.0,368.0,PHI,34.0,16.0,0.0,0.0,0.0,57.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.279999999999999,0.0,3.0,0.0,360.0,NYG,35.0,16.0,0.0,5.0,4.0,0.0,0.0,0.0,20.0,1.0,4.0,38.0,0.0,13.8,0.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,193.0,Dennis Northcutt,CLE,WR,23.0,15.0,8.0,82.0,39.0,0.0,0.0,0.0,33.0,0.0,9.0,422.0,0.0,84.5,0.0,1.0,0.0,266.0,CLE,24.0,11.0,7.0,35.0,18.0,0.0,0.0,0.0,26.0,0.0,3.0,211.0,0.0,39.7,0.0,3.0,1.0,102.0,CLE,25.0,13.0,0.0,50.0,38.0,0.0,0.0,0.0,104.0,1.0,8.0,601.0,5.0,142.5,0.0,2.0,1.0,121.0,CLE,26.0,15.0,6.0,93.0,62.0,0.0,0.0,1.0,83.0,0.0,12.0,729.0,2.0,153.20000000000005,0.0,2.0,1.0,125.0,CLE,27.0,16.0,11.0,94.0,55.0,0.0,0.0,0.0,19.0,0.0,8.0,806.0,2.0,147.5,0.0,2.0,1.0,183.0,CLE,28.0,16.0,7.0,77.0,42.0,0.0,0.0,0.0,33.0,0.0,2.0,441.0,2.0,101.4,0.0,0.0,0.0
197,194.0,Bubba Franks,GNB,TE,22.0,16.0,13.0,55.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,1.0,76.3,0.0,1.0,0.0,56.0,GNB,23.0,16.0,14.0,49.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,9.0,122.2,0.0,0.0,0.0,48.0,GNB,24.0,16.0,15.0,71.0,54.0,31.0,1.0,1.0,0.0,0.0,0.0,442.0,7.0,145.44,0.0,0.0,0.0,199.0,GNB,25.0,16.0,15.0,44.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,4.0,78.1,0.0,0.0,0.0,63.0,GNB,26.0,16.0,14.0,50.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0,7.0,112.1,0.0,0.0,0.0,270.0,GNB,27.0,10.0,8.0,39.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,1.0,51.7,0.0,0.0,0.0
198,195.0,Shane Matthews,CHI,QB,30.0,6.0,5.0,0.0,0.0,964.0,3.0,178.0,35.0,0.0,10.0,0.0,0.0,42.06,6.0,2.0,0.0,220.0,CHI,31.0,4.0,3.0,0.0,0.0,694.0,5.0,129.0,5.0,0.0,4.0,0.0,0.0,34.260000000000005,6.0,4.0,1.0,143.0,WAS,32.0,8.0,7.0,1.0,1.0,1251.0,11.0,237.0,31.0,0.0,12.0,-13.0,0.0,84.83999999999997,6.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,426.0,BUF,34.0,3.0,0.0,0.0,0.0,44.0,1.0,3.0,-3.0,0.0,2.0,0.0,0.0,5.46,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
199,196.0,Frank Moreau,KAN,RB,24.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,179.0,4.0,67.0,0.0,0.0,39.9,0.0,2.0,1.0,364.0,JAX,25.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,8.0,0.0,0.0,8.7,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,197.0,Aaron Shea,CLE,TE,24.0,15.0,8.0,51.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,302.0,2.0,70.2,0.0,1.0,1.0,366.0,CLE,25.0,12.0,5.0,20.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,22.6,0.0,0.0,0.0,403.0,CLE,26.0,7.0,3.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,11.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,204.0,CLE,28.0,15.0,8.0,48.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,4.0,75.2,0.0,0.0,0.0,303.0,CLE,29.0,12.0,4.0,32.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,1.0,39.3,0.0,0.0,0.0
201,198.0,Terrell Davis,DEN,RB,28.0,5.0,4.0,2.0,2.0,0.0,0.0,0.0,282.0,2.0,78.0,4.0,0.0,42.6,0.0,1.0,0.0,139.0,DEN,29.0,8.0,8.0,21.0,12.0,0.0,0.0,0.0,701.0,0.0,167.0,69.0,0.0,89.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,199.0,Donald Driver,GNB,WR,25.0,16.0,2.0,49.0,21.0,0.0,0.0,0.0,4.0,0.0,1.0,322.0,1.0,59.6,0.0,0.0,0.0,228.0,GNB,26.0,13.0,2.0,19.0,13.0,0.0,0.0,0.0,38.0,1.0,3.0,167.0,1.0,45.5,0.0,0.0,0.0,33.0,GNB,27.0,16.0,16.0,113.0,70.0,0.0,0.0,0.0,70.0,0.0,8.0,1064.0,9.0,235.4,0.0,1.0,1.0,138.0,GNB,28.0,15.0,15.0,86.0,52.0,0.0,0.0,0.0,51.0,0.0,5.0,621.0,2.0,131.2,0.0,0.0,0.0,24.0,GNB,29.0,16.0,11.0,137.0,84.0,0.0,0.0,0.0,4.0,0.0,3.0,1208.0,9.0,255.2,0.0,2.0,2.0,32.0,GNB,30.0,16.0,16.0,146.0,86.0,0.0,0.0,0.0,13.0,0.0,2.0,1221.0,5.0,239.4,0.0,0.0,0.0
203,200.0,Doug Pederson,CLE,QB,32.0,11.0,8.0,0.0,0.0,1047.0,2.0,210.0,68.0,0.0,18.0,0.0,0.0,40.68,8.0,4.0,0.0,511.0,GNB,33.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,-0.1,0.0,0.0,0.0,369.0,GNB,34.0,16.0,0.0,0.0,0.0,134.0,1.0,28.0,-1.0,0.0,1.0,0.0,0.0,9.26,0.0,0.0,0.0,560.0,GNB,35.0,16.0,0.0,0.0,0.0,16.0,0.0,2.0,-5.0,0.0,6.0,0.0,0.0,0.14,0.0,0.0,0.0,480.0,GNB,36.0,4.0,0.0,0.0,0.0,120.0,0.0,23.0,15.0,0.0,2.0,0.0,0.0,2.3,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
204,201.0,Yancey Thigpen,TEN,WR,31.0,12.0,0.0,26.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,2.0,55.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,202.0,Robert Holcombe,STL,RB,25.0,14.0,9.0,12.0,8.0,0.0,0.0,0.0,70.0,3.0,21.0,90.0,1.0,48.0,0.0,0.0,0.0,338.0,STL,26.0,16.0,0.0,1.0,1.0,0.0,0.0,0.0,42.0,1.0,13.0,14.0,0.0,10.6,0.0,1.0,1.0,256.0,TEN,27.0,8.0,0.0,11.0,10.0,0.0,0.0,0.0,242.0,0.0,47.0,91.0,0.0,41.3,0.0,1.0,1.0,216.0,TEN,28.0,15.0,0.0,25.0,19.0,0.0,0.0,0.0,201.0,1.0,63.0,121.0,1.0,61.2,0.0,2.0,1.0,360.0,TEN,29.0,16.0,8.0,21.0,11.0,0.0,0.0,0.0,62.0,0.0,17.0,60.0,0.0,23.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
206,203.0,Tony Martin,MIA,WR,35.0,10.0,5.0,63.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,393.0,0.0,65.3,0.0,0.0,0.0,146.0,ATL,36.0,11.0,9.0,77.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,548.0,3.0,109.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,204.0,Kent Graham,PIT,QB,32.0,12.0,5.0,0.0,0.0,878.0,1.0,148.0,7.0,0.0,8.0,0.0,0.0,35.82,1.0,1.0,1.0,324.0,WAS,33.0,3.0,0.0,0.0,0.0,131.0,2.0,19.0,-7.0,0.0,7.0,0.0,0.0,12.54,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,205.0,Mark Bruener,PIT,TE,28.0,16.0,16.0,34.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,3.0,54.2,0.0,0.0,0.0,350.0,PIT,29.0,9.0,9.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,21.8,0.0,0.0,0.0,341.0,PIT,30.0,12.0,12.0,18.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,1.0,25.6,0.0,0.0,0.0,390.0,PIT,31.0,14.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,9.2,0.0,0.0,0.0,416.0,HOU,32.0,16.0,11.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,9.2,0.0,0.0,0.0,455.0,HOU,33.0,16.0,15.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,4.2,0.0,0.0,0.0
